country,sex,year,industry
cze,mf,1993,42.900001525878906
cze,m,1993,51.099998474121094
cze,f,1993,32.599998474121094
cze,mf,1994,42.20000076293945
cze,m,1994,50.599998474121094
cze,f,1994,31.5
cze,mf,1995,41.79999923706055
cze,m,1995,50.5
cze,f,1995,30.799999237060547
cze,mf,1996,41.5
cze,m,1996,50.20000076293945
cze,f,1996,30.299999237060547
cze,mf,1997,41.5
cze,m,1997,51.099998474121094
cze,f,1997,29.299999237060547
cze,mf,1998,41.5
cze,m,1998,51.20000076293945
cze,f,1998,29.0
cze,mf,1999,40.900001525878906
cze,m,1999,50.70000076293945
cze,f,1999,28.299999237060547
cze,mf,2000,40.099998474121094
cze,m,2000,50.20000076293945
cze,f,2000,27.399999618530273
cze,mf,2001,40.70000076293945
cze,m,2001,50.29999923706055
cze,f,2001,28.5
cze,mf,2002,40.29999923706055
cze,m,2002,49.900001525878906
cze,f,2002,28.0
cze,mf,2003,40.099998474121094
cze,m,2003,49.900001525878906
cze,f,2003,27.399999618530273
cze,mf,2004,39.5
cze,m,2004,49.29999923706055
cze,f,2004,27.0
cze,mf,2005,39.70000076293945
cze,m,2005,49.70000076293945
cze,f,2005,26.600000381469727
cze,mf,2006,40.20000076293945
cze,m,2006,50.20000076293945
cze,f,2006,27.100000381469727
cze,mf,2007,40.5
cze,m,2007,50.599998474121094
cze,f,2007,27.0
cze,mf,2008,40.79999923706055
cze,m,2008,51.20000076293945
cze,f,2008,26.899999618530273
cze,mf,2009,38.79999923706055
cze,m,2009,49.79999923706055
cze,f,2009,24.200000762939453
cze,mf,2010,38.29999923706055
cze,m,2010,49.400001525878906
cze,f,2010,23.399999618530273
cze,mf,2011,38.70000076293945
cze,m,2011,49.70000076293945
cze,f,2011,24.100000381469727
cze,mf,2012,38.400001525878906
cze,m,2012,49.70000076293945
cze,f,2012,23.600000381469727
cze,mf,2013,37.79999923706055
cze,m,2013,49.099998474121094
cze,f,2013,23.100000381469727
cze,mf,2014,38.29999923706055
cze,m,2014,49.5
cze,f,2014,23.799999237060547
dnk,mf,1981,29.399999618530273
dnk,m,1981,40.5
dnk,f,1981,15.600000381469727
dnk,mf,1983,28.299999237060547
dnk,m,1983,38.900001525878906
dnk,f,1983,15.600000381469727
dnk,mf,1984,26.5
dnk,m,1984,35.79999923706055
dnk,f,1984,15.100000381469727
dnk,mf,1985,27.799999237060547
dnk,m,1985,37.5
dnk,f,1985,15.800000190734863
dnk,mf,1986,27.799999237060547
dnk,m,1986,37.5
dnk,f,1986,16.100000381469727
dnk,mf,1987,27.899999618530273
dnk,m,1987,37.900001525878906
dnk,f,1987,15.899999618530273
dnk,mf,1988,26.799999237060547
dnk,m,1988,36.0
dnk,f,1988,15.699999809265137
dnk,mf,1989,27.0
dnk,m,1989,36.400001525878906
dnk,f,1989,15.600000381469727
dnk,mf,1990,27.200000762939453
dnk,m,1990,36.70000076293945
dnk,f,1990,15.899999618530273
dnk,mf,1991,27.299999237060547
dnk,m,1991,36.70000076293945
dnk,f,1991,16.299999237060547
dnk,mf,1992,27.0
dnk,m,1992,36.900001525878906
dnk,f,1992,15.600000381469727
dnk,mf,1993,26.0
dnk,m,1993,36.099998474121094
dnk,f,1993,14.5
dnk,mf,1994,26.399999618530273
dnk,m,1994,35.900001525878906
dnk,f,1994,15.100000381469727
dnk,mf,1995,27.0
dnk,m,1995,36.79999923706055
dnk,f,1995,15.0
dnk,mf,1996,26.399999618530273
dnk,m,1996,35.5
dnk,f,1996,15.100000381469727
dnk,mf,1997,26.100000381469727
dnk,m,1997,35.79999923706055
dnk,f,1997,14.5
dnk,mf,1998,26.399999618530273
dnk,m,1998,36.29999923706055
dnk,f,1998,14.699999809265137
dnk,mf,1999,26.700000762939453
dnk,m,1999,36.5
dnk,f,1999,15.300000190734863
dnk,mf,2000,25.200000762939453
dnk,m,2000,35.5
dnk,f,2000,13.399999618530273
dnk,mf,2001,25.399999618530273
dnk,m,2001,34.900001525878906
dnk,f,2001,14.399999618530273
dnk,mf,2002,23.399999618530273
dnk,m,2002,33.400001525878906
dnk,f,2002,12.199999809265137
dnk,mf,2003,23.200000762939453
dnk,m,2003,33.20000076293945
dnk,f,2003,11.699999809265137
dnk,mf,2004,23.799999237060547
dnk,m,2004,34.099998474121094
dnk,f,2004,12.100000381469727
dnk,mf,2005,23.899999618530273
dnk,m,2005,34.0
dnk,f,2005,12.399999618530273
dnk,mf,2006,23.399999618530273
dnk,m,2006,33.79999923706055
dnk,f,2006,11.699999809265137
dnk,mf,2007,23.600000381469727
dnk,m,2007,33.29999923706055
dnk,f,2007,12.699999809265137
dnk,mf,2008,23.200000762939453
dnk,m,2008,32.900001525878906
dnk,f,2008,12.300000190734863
dnk,mf,2009,20.299999237060547
dnk,m,2009,29.700000762939453
dnk,f,2009,10.100000381469727
dnk,mf,2010,19.700000762939453
dnk,m,2010,29.299999237060547
dnk,f,2010,9.300000190734863
dnk,mf,2011,20.0
dnk,m,2011,29.700000762939453
dnk,f,2011,9.5
dnk,mf,2012,19.799999237060547
dnk,m,2012,29.200000762939453
dnk,f,2012,9.600000381469727
dnk,mf,2013,19.600000381469727
dnk,m,2013,29.100000381469727
dnk,f,2013,9.199999809265137
dnk,mf,2014,19.299999237060547
dnk,m,2014,28.5
dnk,f,2014,9.300000190734863
dma,mf,1989,31.700000762939453
dma,m,1989,34.29999923706055
dma,f,1989,27.299999237060547
dma,mf,1991,21.700000762939453
dma,m,1991,26.799999237060547
dma,f,1991,13.100000381469727
dma,mf,1997,18.200000762939453
dma,m,1997,24.299999237060547
dma,f,1997,10.199999809265137
dma,mf,1999,17.600000381469727
dma,m,1999,21.899999618530273
dma,f,1999,10.899999618530273
dma,mf,2001,20.0
dma,m,2001,26.799999237060547
dma,f,2001,9.699999809265137
dom,mf,1991,22.899999618530273
dom,m,1991,22.600000381469727
dom,f,1991,23.700000762939453
dom,mf,1992,22.299999237060547
dom,m,1992,22.700000762939453
dom,f,1992,21.299999237060547
dom,mf,1993,23.899999618530273
dom,m,1993,24.799999237060547
dom,f,1993,21.799999237060547
dom,mf,1994,24.0
dom,m,1994,25.299999237060547
dom,f,1994,21.200000762939453
dom,mf,1995,24.0
dom,m,1995,25.600000381469727
dom,f,1995,20.399999618530273
dom,mf,1996,26.0
dom,m,1996,28.100000381469727
dom,f,1996,21.0
dom,mf,1997,25.5
dom,m,1997,27.299999237060547
dom,f,1997,21.100000381469727
dom,mf,1998,26.100000381469727
dom,m,1998,27.899999618530273
dom,f,1998,22.299999237060547
dom,mf,1999,25.299999237060547
dom,m,1999,27.5
dom,f,1999,20.799999237060547
dom,mf,2000,24.299999237060547
dom,m,2000,26.399999618530273
dom,f,2000,20.200000762939453
dom,mf,2001,23.100000381469727
dom,m,2001,26.100000381469727
dom,f,2001,16.899999618530273
dom,mf,2002,21.100000381469727
dom,m,2002,24.0
dom,f,2002,15.399999618530273
dom,mf,2003,21.899999618530273
dom,m,2003,25.299999237060547
dom,f,2003,15.300000190734863
dom,mf,2004,23.0
dom,m,2004,26.799999237060547
dom,f,2004,15.300000190734863
dom,mf,2005,22.299999237060547
dom,m,2005,26.0
dom,f,2005,15.100000381469727
dom,mf,2006,22.100000381469727
dom,m,2006,26.200000762939453
dom,f,2006,14.399999618530273
dom,mf,2007,21.899999618530273
dom,m,2007,26.200000762939453
dom,f,2007,13.699999809265137
dom,mf,2008,22.100000381469727
dom,m,2008,26.200000762939453
dom,f,2008,14.399999618530273
dom,mf,2009,21.899999618530273
dom,m,2009,26.200000762939453
dom,f,2009,13.699999809265137
dom,mf,2010,14.899999618530273
dom,m,2010,20.899999618530273
dom,f,2010,6.699999809265137
dom,mf,2011,17.700000762939453
dom,m,2011,22.299999237060547
dom,f,2011,9.600000381469727
dom,mf,2012,18.100000381469727
dom,m,2012,22.5
dom,f,2012,10.5
dom,mf,2013,16.700000762939453
dom,m,2013,21.100000381469727
dom,f,2013,8.800000190734863
dom,mf,2014,17.399999618530273
dom,m,2014,21.799999237060547
dom,f,2014,9.5
ecu,mf,1988,25.0
ecu,mf,1989,24.200000762939453
ecu,mf,1990,25.200000762939453
ecu,m,1990,30.0
ecu,f,1990,16.5
ecu,mf,1991,23.700000762939453
ecu,m,1991,28.100000381469727
ecu,f,1991,16.399999618530273
ecu,mf,1992,24.299999237060547
ecu,m,1992,28.799999237060547
ecu,f,1992,17.100000381469727
ecu,mf,1993,24.899999618530273
ecu,m,1993,30.100000381469727
ecu,f,1993,16.600000381469727
ecu,mf,1994,22.799999237060547
ecu,m,1994,27.600000381469727
ecu,f,1994,15.0
ecu,mf,1995,21.899999618530273
ecu,m,1995,26.5
ecu,f,1995,14.699999809265137
ecu,mf,1996,21.600000381469727
ecu,m,1996,26.200000762939453
ecu,f,1996,14.0
ecu,mf,1997,22.299999237060547
ecu,m,1997,26.5
ecu,f,1997,15.300000190734863
ecu,mf,1998,21.399999618530273
ecu,m,1998,26.399999618530273
ecu,f,1998,13.600000381469727
ecu,mf,1999,23.0
ecu,m,1999,28.200000762939453
ecu,f,1999,14.800000190734863
ecu,mf,2000,19.899999618530273
ecu,m,2000,23.399999618530273
ecu,f,2000,13.600000381469727
ecu,mf,2001,19.700000762939453
ecu,m,2001,23.700000762939453
ecu,f,2001,13.5
ecu,mf,2003,18.299999237060547
ecu,m,2003,22.799999237060547
ecu,f,2003,10.899999618530273
ecu,mf,2004,17.5
ecu,m,2004,21.600000381469727
ecu,f,2004,11.399999618530273
ecu,mf,2005,17.200000762939453
ecu,m,2005,21.899999618530273
ecu,f,2005,9.899999618530273
ecu,mf,2006,18.200000762939453
ecu,m,2006,23.100000381469727
ecu,f,2006,10.699999809265137
ecu,mf,2007,18.299999237060547
ecu,m,2007,23.0
ecu,f,2007,11.199999809265137
ecu,mf,2008,18.799999237060547
ecu,m,2008,23.600000381469727
ecu,f,2008,11.399999618530273
ecu,mf,2009,18.799999237060547
ecu,m,2009,23.600000381469727
ecu,f,2009,11.399999618530273
ecu,mf,2010,18.600000381469727
ecu,m,2010,23.299999237060547
ecu,f,2010,11.199999809265137
ecu,mf,2011,17.600000381469727
ecu,m,2011,21.600000381469727
ecu,f,2011,11.399999618530273
ecu,mf,2012,17.799999237060547
ecu,m,2012,22.100000381469727
ecu,f,2012,11.199999809265137
ecu,mf,2013,20.399999618530273
ecu,m,2013,25.600000381469727
ecu,f,2013,12.300000190734863
egy,mf,1980,20.100000381469727
egy,m,1980,20.600000381469727
egy,f,1980,12.699999809265137
egy,mf,1981,21.899999618530273
egy,m,1981,22.700000762939453
egy,f,1981,12.800000190734863
egy,mf,1982,21.899999618530273
egy,m,1982,22.600000381469727
egy,f,1982,13.399999618530273
egy,mf,1983,21.200000762939453
egy,m,1983,22.700000762939453
egy,f,1983,14.300000190734863
egy,mf,1984,20.100000381469727
egy,m,1984,22.100000381469727
egy,f,1984,10.800000190734863
egy,mf,1989,20.700000762939453
egy,m,1989,25.100000381469727
egy,f,1989,9.100000381469727
egy,mf,1990,20.700000762939453
egy,m,1990,23.899999618530273
egy,f,1990,10.199999809265137
egy,mf,1991,24.799999237060547
egy,m,1991,26.899999618530273
egy,f,1991,16.799999237060547
egy,mf,1992,21.5
egy,m,1992,24.600000381469727
egy,f,1992,10.399999618530273
egy,mf,1993,21.700000762939453
egy,m,1993,25.100000381469727
egy,f,1993,8.100000381469727
egy,mf,1994,21.5
egy,m,1994,25.100000381469727
egy,f,1994,7.400000095367432
egy,mf,1995,21.899999618530273
egy,m,1995,24.899999618530273
egy,f,1995,9.199999809265137
egy,mf,1996,23.399999618530273
egy,m,1996,25.100000381469727
egy,f,1996,11.800000190734863
egy,mf,1997,22.200000762939453
egy,m,1997,25.600000381469727
egy,f,1997,8.100000381469727
egy,mf,1998,22.299999237060547
egy,m,1998,25.200000762939453
egy,f,1998,9.100000381469727
egy,mf,1999,22.600000381469727
egy,m,1999,25.200000762939453
egy,f,1999,11.100000381469727
egy,mf,2000,21.299999237060547
egy,m,2000,24.600000381469727
egy,f,2000,6.900000095367432
egy,mf,2001,21.299999237060547
egy,m,2001,23.799999237060547
egy,f,2001,10.100000381469727
egy,mf,2002,20.600000381469727
egy,m,2002,22.899999618530273
egy,f,2002,10.399999618530273
egy,mf,2003,19.799999237060547
egy,m,2003,22.899999618530273
egy,f,2003,6.199999809265137
egy,mf,2004,20.0
egy,m,2004,23.5
egy,f,2004,5.900000095367432
egy,mf,2005,21.5
egy,m,2005,25.399999618530273
egy,f,2005,5.0
egy,mf,2006,22.0
egy,m,2006,25.799999237060547
egy,f,2006,6.0
egy,mf,2007,22.100000381469727
egy,m,2007,26.5
egy,f,2007,6.199999809265137
egy,mf,2008,23.0
egy,m,2008,27.299999237060547
egy,f,2008,5.599999904632568
egy,mf,2009,23.700000762939453
egy,m,2009,28.399999618530273
egy,f,2009,5.099999904632568
egy,mf,2010,25.299999237060547
egy,m,2010,30.100000381469727
egy,f,2010,5.900000095367432
egy,mf,2011,23.5
egy,m,2011,28.100000381469727
egy,f,2011,5.099999904632568
egy,mf,2012,24.899999618530273
egy,m,2012,29.600000381469727
egy,f,2012,5.5
egy,mf,2013,24.100000381469727
egy,m,2013,29.0
egy,f,2013,5.0
slv,mf,1980,21.0
slv,m,1980,20.899999618530273
slv,f,1980,21.200000762939453
slv,mf,1985,21.399999618530273
slv,m,1985,21.5
slv,f,1985,21.399999618530273
slv,mf,1986,31.100000381469727
slv,m,1986,32.79999923706055
slv,f,1986,28.5
slv,mf,1988,28.600000381469727
slv,m,1988,34.5
slv,f,1988,20.600000381469727
slv,mf,1989,27.0
slv,m,1989,32.20000076293945
slv,f,1989,20.5
slv,mf,1990,29.100000381469727
slv,m,1990,34.599998474121094
slv,f,1990,22.399999618530273
slv,mf,1991,28.700000762939453
slv,m,1991,32.79999923706055
slv,f,1991,23.700000762939453
slv,mf,1992,22.700000762939453
slv,m,1992,22.799999237060547
slv,f,1992,22.5
slv,mf,1994,25.899999618530273
slv,m,1994,25.700000762939453
slv,f,1994,26.200000762939453
slv,mf,1995,26.299999237060547
slv,m,1995,26.600000381469727
slv,f,1995,25.899999618530273
slv,mf,1996,24.899999618530273
slv,m,1996,25.299999237060547
slv,f,1996,24.200000762939453
slv,mf,1997,23.600000381469727
slv,m,1997,25.200000762939453
slv,f,1997,20.899999618530273
slv,mf,1998,24.600000381469727
slv,m,1998,24.299999237060547
slv,f,1998,25.0
slv,mf,1999,25.200000762939453
slv,mf,2000,24.200000762939453
slv,m,2000,24.100000381469727
slv,f,2000,24.299999237060547
slv,mf,2001,23.600000381469727
slv,m,2001,24.600000381469727
slv,f,2001,22.100000381469727
slv,mf,2002,24.200000762939453
slv,m,2002,24.700000762939453
slv,f,2002,23.5
slv,mf,2003,24.5
slv,m,2003,26.5
slv,f,2003,21.899999618530273
slv,mf,2004,23.700000762939453
slv,m,2004,25.100000381469727
slv,f,2004,21.700000762939453
slv,mf,2005,22.200000762939453
slv,m,2005,23.700000762939453
slv,f,2005,20.100000381469727
slv,mf,2006,23.0
slv,m,2006,25.899999618530273
slv,f,2006,19.0
slv,mf,2007,23.799999237060547
slv,m,2007,26.299999237060547
slv,f,2007,20.399999618530273
slv,mf,2008,23.5
slv,m,2008,25.600000381469727
slv,f,2008,20.600000381469727
slv,mf,2009,20.700000762939453
slv,m,2009,22.399999618530273
slv,f,2009,18.299999237060547
slv,mf,2010,21.399999618530273
slv,m,2010,23.5
slv,f,2010,18.399999618530273
slv,mf,2011,21.299999237060547
slv,m,2011,23.100000381469727
slv,f,2011,18.700000762939453
slv,mf,2012,21.0
slv,m,2012,22.799999237060547
slv,f,2012,18.399999618530273
slv,mf,2013,20.399999618530273
slv,m,2013,22.5
slv,f,2013,17.5
gnq,mf,1983,4.800000190734863
gnq,m,1983,7.099999904632568
gnq,f,1983,0.699999988079071
est,mf,1989,37.099998474121094
est,m,1989,42.20000076293945
est,f,1989,31.799999237060547
est,mf,1990,36.79999923706055
est,m,1990,41.900001525878906
est,f,1990,31.399999618530273
est,mf,1991,37.0
est,m,1991,42.29999923706055
est,f,1991,31.299999237060547
est,mf,1992,36.0
est,m,1992,41.5
est,f,1992,29.899999618530273
est,mf,1993,33.29999923706055
est,m,1993,38.70000076293945
est,f,1993,27.200000762939453
est,mf,1994,32.5
est,m,1994,38.29999923706055
est,f,1994,26.0
est,mf,1995,34.20000076293945
est,m,1995,41.400001525878906
est,f,1995,26.600000381469727
est,mf,1996,33.70000076293945
est,m,1996,41.5
est,f,1996,25.399999618530273
est,mf,1997,33.400001525878906
est,m,1997,41.29999923706055
est,f,1997,25.299999237060547
est,mf,1998,33.0
est,m,1998,41.70000076293945
est,f,1998,23.799999237060547
est,mf,1999,32.099998474121094
est,m,1999,40.79999923706055
est,f,1999,23.200000762939453
est,mf,2000,33.29999923706055
est,m,2000,42.900001525878906
est,f,2000,23.399999618530273
est,mf,2001,32.400001525878906
est,m,2001,41.900001525878906
est,f,2001,22.5
est,mf,2002,31.299999237060547
est,m,2002,41.0
est,f,2002,21.200000762939453
est,mf,2003,32.5
est,m,2003,42.0
est,f,2003,22.600000381469727
est,mf,2004,35.0
est,m,2004,44.5
est,f,2004,25.299999237060547
est,mf,2005,33.79999923706055
est,m,2005,43.900001525878906
est,f,2005,23.899999618530273
est,mf,2006,33.29999923706055
est,m,2006,45.29999923706055
est,f,2006,21.200000762939453
est,mf,2007,35.0
est,m,2007,48.400001525878906
est,f,2007,21.5
est,mf,2008,35.70000076293945
est,m,2008,48.20000076293945
est,f,2008,22.700000762939453
est,mf,2009,31.600000381469727
est,m,2009,43.599998474121094
est,f,2009,19.399999618530273
est,mf,2010,30.899999618530273
est,m,2010,43.70000076293945
est,f,2010,18.5
est,mf,2011,33.099998474121094
est,m,2011,46.20000076293945
est,f,2011,19.5
est,mf,2012,31.700000762939453
est,m,2012,44.900001525878906
est,f,2012,18.200000762939453
est,mf,2013,30.799999237060547
est,m,2013,43.29999923706055
est,f,2013,17.799999237060547
est,mf,2014,30.5
est,m,2014,42.29999923706055
est,f,2014,18.0
eth,mf,1994,2.299999952316284
eth,mf,2004,22.5
eth,m,2004,25.200000762939453
eth,f,2004,19.0
eth,mf,2005,6.599999904632568
eth,m,2005,5.099999904632568
eth,f,2005,8.300000190734863
eth,mf,2006,22.100000381469727
eth,m,2006,26.799999237060547
eth,f,2006,17.399999618530273
eth,mf,2011,22.100000381469727
eth,m,2011,25.399999618530273
eth,f,2011,17.700000762939453
eth,mf,2012,21.399999618530273
eth,m,2012,25.0
eth,f,2012,16.899999618530273
eth,mf,2013,7.400000095367432
eth,m,2013,6.900000095367432
eth,f,2013,8.0
fro,mf,2005,22.200000762939453
fro,m,2005,33.29999923706055
fro,f,2005,8.300000190734863
fji,mf,1990,33.099998474121094
fji,m,1990,49.5
fji,f,1990,7.699999809265137
fji,mf,1993,33.900001525878906
fji,m,1993,34.099998474121094
fji,f,1993,33.400001525878906
fji,mf,1996,31.100000381469727
fji,m,1996,31.200000762939453
fji,f,1996,31.700000762939453
fji,mf,1997,32.20000076293945
fji,m,1997,32.70000076293945
fji,f,1997,33.20000076293945
fji,mf,1998,34.0
fji,m,1998,32.0
fji,f,1998,37.400001525878906
fji,mf,1999,34.0
fji,m,1999,32.599998474121094
fji,f,1999,36.5
fji,mf,2000,30.799999237060547
fji,m,2000,28.399999618530273
fji,f,2000,35.5
fji,mf,2003,29.899999618530273
fji,m,2003,31.200000762939453
fji,f,2003,27.799999237060547
fji,mf,2004,29.399999618530273
fji,m,2004,31.899999618530273
fji,f,2004,26.600000381469727
fji,mf,2005,30.399999618530273
fji,m,2005,32.79999923706055
fji,f,2005,26.600000381469727
fji,mf,2006,30.0
fji,m,2006,32.099998474121094
fji,f,2006,27.0
fji,mf,2007,25.700000762939453
fji,m,2007,27.700000762939453
fji,f,2007,22.0
fin,mf,1980,34.0
fin,m,1980,43.70000076293945
fin,f,1980,22.899999618530273
fin,mf,1981,34.400001525878906
fin,m,1981,44.599998474121094
fin,f,1981,22.799999237060547
fin,mf,1982,33.29999923706055
fin,m,1982,43.5
fin,f,1982,21.700000762939453
fin,mf,1983,32.599998474121094
fin,m,1983,43.29999923706055
fin,f,1983,20.5
fin,mf,1984,32.099998474121094
fin,m,1984,42.900001525878906
fin,f,1984,20.100000381469727
fin,mf,1985,31.5
fin,m,1985,42.29999923706055
fin,f,1985,19.700000762939453
fin,mf,1986,31.5
fin,m,1986,42.20000076293945
fin,f,1986,19.5
fin,mf,1987,30.700000762939453
fin,m,1987,41.400001525878906
fin,f,1987,18.799999237060547
fin,mf,1988,30.100000381469727
fin,m,1988,41.20000076293945
fin,f,1988,17.899999618530273
fin,mf,1989,30.0
fin,m,1989,41.400001525878906
fin,f,1989,17.399999618530273
fin,mf,1990,30.0
fin,m,1990,41.70000076293945
fin,f,1990,17.100000381469727
fin,mf,1991,28.399999618530273
fin,m,1991,39.70000076293945
fin,f,1991,15.899999618530273
fin,mf,1992,27.0
fin,m,1992,37.900001525878906
fin,f,1992,15.199999809265137
fin,mf,1993,26.200000762939453
fin,m,1993,36.79999923706055
fin,f,1993,14.600000381469727
fin,mf,1994,25.799999237060547
fin,m,1994,36.599998474121094
fin,f,1994,14.100000381469727
fin,mf,1995,27.600000381469727
fin,m,1995,39.599998474121094
fin,f,1995,14.800000190734863
fin,mf,1996,26.799999237060547
fin,m,1996,38.70000076293945
fin,f,1996,13.800000190734863
fin,mf,1997,27.299999237060547
fin,m,1997,39.400001525878906
fin,f,1997,13.899999618530273
fin,mf,1998,28.200000762939453
fin,m,1998,40.0
fin,f,1998,15.100000381469727
fin,mf,1999,27.700000762939453
fin,m,1999,40.099998474121094
fin,f,1999,14.199999809265137
fin,mf,2000,28.0
fin,m,2000,40.29999923706055
fin,f,2000,14.300000190734863
fin,mf,2001,27.100000381469727
fin,m,2001,39.400001525878906
fin,f,2001,13.800000190734863
fin,mf,2002,27.100000381469727
fin,m,2002,39.79999923706055
fin,f,2002,13.699999809265137
fin,mf,2003,26.700000762939453
fin,m,2003,39.70000076293945
fin,f,2003,12.899999618530273
fin,mf,2004,26.100000381469727
fin,m,2004,38.79999923706055
fin,f,2004,12.399999618530273
fin,mf,2005,25.899999618530273
fin,m,2005,38.5
fin,f,2005,12.300000190734863
fin,mf,2006,25.700000762939453
fin,m,2006,38.70000076293945
fin,f,2006,11.800000190734863
fin,mf,2007,25.799999237060547
fin,m,2007,39.29999923706055
fin,f,2007,11.5
fin,mf,2008,25.200000762939453
fin,m,2008,39.0
fin,f,2008,10.399999618530273
fin,mf,2009,24.0
fin,m,2009,37.5
fin,f,2009,10.0
fin,mf,2010,23.299999237060547
fin,m,2010,36.20000076293945
fin,f,2010,9.899999618530273
fin,mf,2011,23.0
fin,m,2011,36.099998474121094
fin,f,2011,9.199999809265137
fin,mf,2012,22.899999618530273
fin,m,2012,36.0
fin,f,2012,9.100000381469727
fin,mf,2013,22.899999618530273
fin,m,2013,36.20000076293945
fin,f,2013,9.100000381469727
fin,mf,2014,22.0
fin,m,2014,34.900001525878906
fin,f,2014,8.600000381469727
fra,mf,1980,35.5
fra,m,1980,44.0
fra,f,1980,22.100000381469727
fra,mf,1981,34.70000076293945
fra,m,1981,43.5
fra,f,1981,21.299999237060547
fra,mf,1982,34.099998474121094
fra,m,1982,43.0
fra,f,1982,20.700000762939453
fra,mf,1983,33.29999923706055
fra,m,1983,42.20000076293945
fra,f,1983,20.200000762939453
fra,mf,1984,32.400001525878906
fra,m,1984,41.29999923706055
fra,f,1984,19.600000381469727
fra,mf,1985,31.600000381469727
fra,m,1985,40.5
fra,f,1985,19.0
fra,mf,1986,30.899999618530273
fra,m,1986,40.0
fra,f,1986,18.399999618530273
fra,mf,1987,30.399999618530273
fra,m,1987,39.5
fra,f,1987,17.799999237060547
fra,mf,1988,29.899999618530273
fra,m,1988,39.099998474121094
fra,f,1988,17.299999237060547
fra,mf,1989,29.700000762939453
fra,m,1989,38.900001525878906
fra,f,1989,17.200000762939453
fra,mf,1990,29.600000381469727
fra,m,1990,38.79999923706055
fra,f,1990,17.100000381469727
fra,mf,1991,29.100000381469727
fra,m,1991,38.5
fra,f,1991,16.700000762939453
fra,mf,1992,29.299999237060547
fra,m,1992,38.900001525878906
fra,f,1992,16.799999237060547
fra,mf,1993,27.5
fra,m,1993,37.0
fra,f,1993,15.300000190734863
fra,mf,1994,26.799999237060547
fra,m,1994,36.0
fra,f,1994,15.199999809265137
fra,mf,1995,26.899999618530273
fra,m,1995,36.400001525878906
fra,f,1995,15.100000381469727
fra,mf,1996,26.5
fra,m,1996,36.20000076293945
fra,f,1996,14.399999618530273
fra,mf,1997,26.5
fra,m,1997,36.29999923706055
fra,f,1997,14.5
fra,mf,1998,26.299999237060547
fra,m,1998,36.0
fra,f,1998,14.399999618530273
fra,mf,1999,26.399999618530273
fra,m,1999,36.099998474121094
fra,f,1999,14.399999618530273
fra,mf,2000,26.299999237060547
fra,m,2000,36.29999923706055
fra,f,2000,14.100000381469727
fra,mf,2001,26.100000381469727
fra,m,2001,36.0
fra,f,2001,14.0
fra,mf,2002,25.5
fra,m,2002,35.5
fra,f,2002,13.399999618530273
fra,mf,2003,24.0
fra,m,2003,33.79999923706055
fra,f,2003,12.199999809265137
fra,mf,2004,24.100000381469727
fra,m,2004,34.099998474121094
fra,f,2004,12.5
fra,mf,2005,23.799999237060547
fra,m,2005,33.900001525878906
fra,f,2005,12.100000381469727
fra,mf,2006,23.799999237060547
fra,m,2006,34.400001525878906
fra,f,2006,11.800000190734863
fra,mf,2007,23.399999618530273
fra,m,2007,33.79999923706055
fra,f,2007,11.600000381469727
fra,mf,2008,23.200000762939453
fra,m,2008,34.099998474121094
fra,f,2008,11.0
fra,mf,2009,22.600000381469727
fra,m,2009,33.79999923706055
fra,f,2009,10.300000190734863
fra,mf,2010,22.200000762939453
fra,m,2010,33.20000076293945
fra,f,2010,10.199999809265137
fra,mf,2011,22.200000762939453
fra,m,2011,32.70000076293945
fra,f,2011,10.600000381469727
fra,mf,2012,21.799999237060547
fra,m,2012,32.29999923706055
fra,f,2012,10.300000190734863
fra,mf,2013,21.299999237060547
fra,m,2013,31.5
fra,f,2013,10.100000381469727
fra,mf,2014,20.5
fra,m,2014,30.600000381469727
fra,f,2014,9.699999809265137
guf,mf,2009,
guf,mf,2010,14.100000381469727
guf,mf,2011,15.100000381469727
guf,mf,2012,14.899999618530273
pyf,mf,1995,15.100000381469727
pyf,mf,1996,15.399999618530273
pyf,mf,1997,15.800000190734863
pyf,mf,1998,16.700000762939453
pyf,mf,1999,17.0
pyf,mf,2000,16.799999237060547
pyf,mf,2001,17.0
pyf,mf,2002,18.0
pyf,mf,2003,17.200000762939453
pyf,mf,2004,17.399999618530273
pyf,mf,2005,17.200000762939453
pyf,mf,2006,17.0
pyf,mf,2007,17.100000381469727
pyf,mf,2008,17.100000381469727
pyf,mf,2009,16.299999237060547
pyf,mf,2010,15.899999618530273
pyf,mf,2011,15.800000190734863
gab,mf,1993,9.600000381469727
gab,m,1993,15.399999618530273
gab,f,1993,2.5999999046325684
gab,mf,2005,11.800000190734863
gab,m,2005,18.5
gab,f,2005,2.5
gmb,mf,1993,6.099999904632568
gmb,m,1993,10.699999809265137
gmb,f,1993,1.2999999523162842
gmb,mf,2014,13.899999618530273
gmb,m,2014,22.100000381469727
gmb,f,2014,3.799999952316284
geo,mf,1998,10.199999809265137
geo,m,1998,14.399999618530273
geo,f,1998,5.699999809265137
geo,mf,1999,9.399999618530273
geo,m,1999,13.699999809265137
geo,f,1999,4.900000095367432
geo,mf,2000,9.800000190734863
geo,m,2000,15.199999809265137
geo,f,2000,4.099999904632568
geo,mf,2001,9.300000190734863
geo,m,2001,12.399999618530273
geo,f,2001,5.900000095367432
geo,mf,2002,8.199999809265137
